Time,
2015-01-03 00:00:00 UTC,82227.0
2015-01-04 00:00:00 UTC,85694.0
2015-01-05 00:00:00 UTC,95585.0
2015-01-06 00:00:00 UTC,87821.0
2015-01-07 00:00:00 UTC,89916.0
2015-01-08 00:00:00 UTC,107132.0
2015-01-09 00:00:00 UTC,102275.0
2015-01-10 00:00:00 UTC,104874.0
2015-01-11 00:00:00 UTC,90630.0
2015-01-12 00:00:00 UTC,98969.0
2015-01-13 00:00:00 UTC,102309.0
2015-01-14 00:00:00 UTC,104765.0
2015-01-15 00:00:00 UTC,120390.0
2015-01-16 00:00:00 UTC,104699.0
2015-01-17 00:00:00 UTC,90499.0
2015-01-18 00:00:00 UTC,83186.0
2015-01-19 00:00:00 UTC,98485.0
2015-01-20 00:00:00 UTC,98925.0
2015-01-21 00:00:00 UTC,96959.0
2015-01-22 00:00:00 UTC,93698.0
2015-01-23 00:00:00 UTC,92011.0
2015-01-24 00:00:00 UTC,83557.0
2015-01-25 00:00:00 UTC,86558.0
2015-01-26 00:00:00 UTC,108181.0
2015-01-27 00:00:00 UTC,99393.0
2015-01-28 00:00:00 UTC,85232.0
2015-01-29 00:00:00 UTC,90879.0
2015-01-30 00:00:00 UTC,81199.0
2015-01-31 00:00:00 UTC,86312.0
2015-02-01 00:00:00 UTC,78994.0
2015-02-02 00:00:00 UTC,85987.0
2015-02-03 00:00:00 UTC,91793.0
2015-02-04 00:00:00 UTC,90814.0
2015-02-05 00:00:00 UTC,86567.0
2015-02-06 00:00:00 UTC,85705.0
2015-02-07 00:00:00 UTC,85699.0
2015-02-08 00:00:00 UTC,82679.0
2015-02-09 00:00:00 UTC,104758.0
2015-02-10 00:00:00 UTC,102975.0
2015-02-11 00:00:00 UTC,97048.0
2015-02-12 00:00:00 UTC,87427.0
2015-02-13 00:00:00 UTC,113660.0
2015-02-14 00:00:00 UTC,98773.0
2015-02-15 00:00:00 UTC,85267.0
2015-02-16 00:00:00 UTC,104632.0
2015-02-17 00:00:00 UTC,102988.0
2015-02-18 00:00:00 UTC,105719.0
2015-02-19 00:00:00 UTC,94552.0
2015-02-20 00:00:00 UTC,98714.0
2015-02-21 00:00:00 UTC,87827.0
2015-02-22 00:00:00 UTC,84942.0
2015-02-23 00:00:00 UTC,101515.0
2015-02-24 00:00:00 UTC,105125.0
2015-02-25 00:00:00 UTC,105394.0
2015-02-26 00:00:00 UTC,100817.0
2015-02-27 00:00:00 UTC,101474.0
2015-02-28 00:00:00 UTC,89632.0
2015-03-01 00:00:00 UTC,88728.0
2015-03-02 00:00:00 UTC,104937.0
2015-03-03 00:00:00 UTC,110981.0
2015-03-04 00:00:00 UTC,98529.0
2015-03-05 00:00:00 UTC,101115.0
2015-03-06 00:00:00 UTC,93869.0
2015-03-07 00:00:00 UTC,91505.0
2015-03-08 00:00:00 UTC,87527.0
2015-03-09 00:00:00 UTC,105536.0
2015-03-10 00:00:00 UTC,105541.0
2015-03-11 00:00:00 UTC,100765.0
2015-03-12 00:00:00 UTC,97095.0
2015-03-13 00:00:00 UTC,96036.0
